INDEX,EXPRESSION,DATETIME,CLOSE
2010,D6U21-D6Z21,2021-06-08T08:11:00,-0.0003
2011,D6U21-D6Z21,2021-06-08T08:12:00,-0.0002
2012,D6U21-D6Z21,2021-06-08T08:16:00,-0.0002
2013,D6U21-D6Z21,2021-06-08T08:18:00,-0.00015
2014,D6U21-D6Z21,2021-06-08T08:19:00,-0.00015
2015,D6U21-D6Z21,2021-06-08T08:20:00,-0.0002
2016,D6U21-D6Z21,2021-06-08T08:22:00,-0.00025
2017,D6U21-D6Z21,2021-06-08T08:23:00,-0.0002
2018,D6U21-D6Z21,2021-06-08T08:24:00,-0.00025
2019,D6U21-D6Z21,2021-06-08T08:25:00,-0.00025
2020,D6U21-D6Z21,2021-06-08T08:26:00,-0.00035
2021,D6U21-D6Z21,2021-06-08T08:27:00,-0.0004
2022,D6U21-D6Z21,2021-06-08T08:28:00,-0.0005
2023,D6U21-D6Z21,2021-06-08T08:29:00,-0.00065
2024,D6U21-D6Z21,2021-06-08T08:30:00,-0.0005
2025,D6U21-D6Z21,2021-06-08T08:31:00,-0.00065
2026,D6U21-D6Z21,2021-06-08T08:32:00,-0.00055
2027,D6U21-D6Z21,2021-06-08T08:33:00,-0.0005
2028,D6U21-D6Z21,2021-06-08T08:34:00,-0.00075
2029,D6U21-D6Z21,2021-06-08T08:35:00,-0.00085
2030,D6U21-D6Z21,2021-06-08T08:36:00,-0.00105
2031,D6U21-D6Z21,2021-06-08T08:37:00,-0.00105
2032,D6U21-D6Z21,2021-06-08T08:38:00,-0.00085
2033,D6U21-D6Z21,2021-06-08T08:39:00,-0.0008
2034,D6U21-D6Z21,2021-06-08T08:40:00,-0.00075
2035,D6U21-D6Z21,2021-06-08T08:41:00,-0.00075
2036,D6U21-D6Z21,2021-06-08T08:42:00,-0.0008
2037,D6U21-D6Z21,2021-06-08T08:43:00,-0.0009
2038,D6U21-D6Z21,2021-06-08T08:44:00,-0.0009
2039,D6U21-D6Z21,2021-06-08T08:45:00,-0.00075
2040,D6U21-D6Z21,2021-06-08T08:46:00,-0.00085
2041,D6U21-D6Z21,2021-06-08T08:47:00,-0.00085
2042,D6U21-D6Z21,2021-06-08T08:48:00,-0.00085
2043,D6U21-D6Z21,2021-06-08T08:49:00,-0.00075
2044,D6U21-D6Z21,2021-06-08T08:50:00,-0.0009
2045,D6U21-D6Z21,2021-06-08T08:51:00,-0.00095
2046,D6U21-D6Z21,2021-06-08T08:52:00,-0.00105
2047,D6U21-D6Z21,2021-06-08T08:53:00,-0.001
2048,D6U21-D6Z21,2021-06-08T08:54:00,-0.001
2049,D6U21-D6Z21,2021-06-08T08:55:00,-0.00105
2050,D6U21-D6Z21,2021-06-08T08:56:00,-0.00095
2051,D6U21-D6Z21,2021-06-08T08:57:00,-0.0011
2052,D6U21-D6Z21,2021-06-08T08:58:00,-0.00115
2053,D6U21-D6Z21,2021-06-08T08:59:00,-0.001
2054,D6U21-D6Z21,2021-06-08T09:00:00,-0.001
2055,D6U21-D6Z21,2021-06-08T09:01:00,-0.0007
2056,D6U21-D6Z21,2021-06-08T09:02:00,-0.0006
2057,D6U21-D6Z21,2021-06-08T09:03:00,-0.00055
2058,D6U21-D6Z21,2021-06-08T09:04:00,-0.0005
2059,D6U21-D6Z21,2021-06-08T09:05:00,-0.0004
2060,D6U21-D6Z21,2021-06-08T09:06:00,-0.0003
2061,D6U21-D6Z21,2021-06-08T09:07:00,-0.00045
2062,D6U21-D6Z21,2021-06-08T09:08:00,-0.0004
2063,D6U21-D6Z21,2021-06-08T09:09:00,-0.00015
2064,D6U21-D6Z21,2021-06-08T09:10:00,-0.0002
2065,D6U21-D6Z21,2021-06-08T09:11:00,-0.00045
2066,D6U21-D6Z21,2021-06-08T09:12:00,0.00075
2067,D6U21-D6Z21,2021-06-08T09:13:00,0.0005
2068,D6U21-D6Z21,2021-06-08T09:14:00,0.00045
2069,D6U21-D6Z21,2021-06-08T09:15:00,0.00025
2070,D6U21-D6Z21,2021-06-08T09:16:00,0.00015
2071,D6U21-D6Z21,2021-06-08T09:17:00,-0.00005
2072,D6U21-D6Z21,2021-06-08T09:18:00,-0.00005
2073,D6U21-D6Z21,2021-06-08T09:19:00,0.00065
2074,D6U21-D6Z21,2021-06-08T09:20:00,0.0006
2075,D6U21-D6Z21,2021-06-08T09:21:00,0.0006
2076,D6U21-D6Z21,2021-06-08T09:22:00,0.00055
2077,D6U21-D6Z21,2021-06-08T09:23:00,0.0005
2078,D6U21-D6Z21,2021-06-08T09:24:00,0.00035
2079,D6U21-D6Z21,2021-06-08T09:25:00,0.00015
2080,D6U21-D6Z21,2021-06-08T09:26:00,0.00025
2081,D6U21-D6Z21,2021-06-08T09:27:00,-0.0005
2082,D6U21-D6Z21,2021-06-08T09:28:00,-0.0006
2083,D6U21-D6Z21,2021-06-08T09:30:00,-0.00035
2084,D6U21-D6Z21,2021-06-08T09:31:00,-0.0004
2085,D6U21-D6Z21,2021-06-08T09:32:00,-0.0004
2086,D6U21-D6Z21,2021-06-08T09:33:00,-0.00035
2087,D6U21-D6Z21,2021-06-08T09:34:00,-0.00025
2088,D6U21-D6Z21,2021-06-08T09:35:00,-0.00025
2089,D6U21-D6Z21,2021-06-08T09:36:00,-0.0001
2090,D6U21-D6Z21,2021-06-08T09:37:00,-0.0001
2091,D6U21-D6Z21,2021-06-08T09:38:00,0
2092,D6U21-D6Z21,2021-06-08T09:40:00,0.0003
2093,D6U21-D6Z21,2021-06-08T09:41:00,0.00045
2094,D6U21-D6Z21,2021-06-08T09:42:00,0.0005
2095,D6U21-D6Z21,2021-06-08T09:43:00,0.00045
2096,D6U21-D6Z21,2021-06-08T09:44:00,0.0005
2097,D6U21-D6Z21,2021-06-08T09:45:00,0.00055
2098,D6U21-D6Z21,2021-06-08T09:46:00,0.0006
2099,D6U21-D6Z21,2021-06-08T09:47:00,0.00065
2100,D6U21-D6Z21,2021-06-08T09:48:00,0.00085
2101,D6U21-D6Z21,2021-06-08T09:49:00,0.0009
2102,D6U21-D6Z21,2021-06-08T09:50:00,0.0008
2103,D6U21-D6Z21,2021-06-08T09:51:00,0.00075
2104,D6U21-D6Z21,2021-06-08T09:52:00,0.0006
2105,D6U21-D6Z21,2021-06-08T09:53:00,0.0007
2106,D6U21-D6Z21,2021-06-08T09:54:00,0.00055
2107,D6U21-D6Z21,2021-06-08T09:55:00,0.0007
2108,D6U21-D6Z21,2021-06-08T09:56:00,0.0007
2109,D6U21-D6Z21,2021-06-08T09:57:00,0.00065
2110,D6U21-D6Z21,2021-06-08T09:58:00,0.0007
2111,D6U21-D6Z21,2021-06-08T09:59:00,0.0003
2112,D6U21-D6Z21,2021-06-08T10:00:00,0.00035
2113,D6U21-D6Z21,2021-06-08T10:01:00,0.00035
2114,D6U21-D6Z21,2021-06-08T10:02:00,0.0003
2115,D6U21-D6Z21,2021-06-08T10:03:00,0.00035
2116,D6U21-D6Z21,2021-06-08T10:04:00,0.00045
2117,D6U21-D6Z21,2021-06-08T10:06:00,0.0004
2118,D6U21-D6Z21,2021-06-08T10:07:00,0.00045
2119,D6U21-D6Z21,2021-06-08T10:08:00,0.00045
2120,D6U21-D6Z21,2021-06-08T10:09:00,0.00045
2121,D6U21-D6Z21,2021-06-08T10:10:00,0.0004
2122,D6U21-D6Z21,2021-06-08T10:11:00,0.0004
2123,D6U21-D6Z21,2021-06-08T10:12:00,0.0004
2124,D6U21-D6Z21,2021-06-08T10:13:00,0.00025
2125,D6U21-D6Z21,2021-06-08T10:14:00,0
2126,D6U21-D6Z21,2021-06-08T10:15:00,0.0001
2127,D6U21-D6Z21,2021-06-08T10:16:00,0.0001
2128,D6U21-D6Z21,2021-06-08T10:17:00,0.0002
2129,D6U21-D6Z21,2021-06-08T10:18:00,0.00025
2130,D6U21-D6Z21,2021-06-08T10:19:00,0.0001
2131,D6U21-D6Z21,2021-06-08T10:20:00,0.0001
2132,D6U21-D6Z21,2021-06-08T10:21:00,0
2133,D6U21-D6Z21,2021-06-08T10:22:00,-0.00015
2134,D6U21-D6Z21,2021-06-08T10:24:00,-0.0001
2135,D6U21-D6Z21,2021-06-08T10:25:00,-0.0001
2136,D6U21-D6Z21,2021-06-08T10:26:00,-0.00015
2137,D6U21-D6Z21,2021-06-08T10:27:00,-0.00005
2138,D6U21-D6Z21,2021-06-08T10:28:00,0.0001
2139,D6U21-D6Z21,2021-06-08T10:29:00,0.00015
2140,D6U21-D6Z21,2021-06-08T10:30:00,0.0003
2141,D6U21-D6Z21,2021-06-08T10:31:00,0.00025
2142,D6U21-D6Z21,2021-06-08T10:32:00,0.00035
2143,D6U21-D6Z21,2021-06-08T10:33:00,0.0003
2144,D6U21-D6Z21,2021-06-08T10:34:00,0.00035
2145,D6U21-D6Z21,2021-06-08T10:35:00,0.0003
2146,D6U21-D6Z21,2021-06-08T10:36:00,0.00025
2147,D6U21-D6Z21,2021-06-08T10:37:00,0.0002
2148,D6U21-D6Z21,2021-06-08T10:39:00,0.0001
2149,D6U21-D6Z21,2021-06-08T10:40:00,0.00005
2150,D6U21-D6Z21,2021-06-08T10:41:00,0.00135
2151,D6U21-D6Z21,2021-06-08T10:42:00,0.00125
2152,D6U21-D6Z21,2021-06-08T10:43:00,0.00135
2153,D6U21-D6Z21,2021-06-08T10:44:00,0.0014
2154,D6U21-D6Z21,2021-06-08T10:45:00,0.00125
2155,D6U21-D6Z21,2021-06-08T10:46:00,0.0012
2156,D6U21-D6Z21,2021-06-08T10:47:00,0.0012
2157,D6U21-D6Z21,2021-06-08T10:48:00,0.00115
2158,D6U21-D6Z21,2021-06-08T10:49:00,0.00115
2159,D6U21-D6Z21,2021-06-08T10:50:00,0.0011
2160,D6U21-D6Z21,2021-06-08T10:51:00,0.0011
2161,D6U21-D6Z21,2021-06-08T10:52:00,0.0012
2162,D6U21-D6Z21,2021-06-08T10:53:00,0.00125
2163,D6U21-D6Z21,2021-06-08T10:54:00,0.00115
2164,D6U21-D6Z21,2021-06-08T10:55:00,0.0011
2165,D6U21-D6Z21,2021-06-08T10:56:00,0.00105
2166,D6U21-D6Z21,2021-06-08T10:57:00,0.0008
2167,D6U21-D6Z21,2021-06-08T10:58:00,0.0008
2168,D6U21-D6Z21,2021-06-08T10:59:00,0.00085
2169,D6U21-D6Z21,2021-06-08T11:00:00,0.0009
2170,D6U21-D6Z21,2021-06-08T11:01:00,0.0009
2171,D6U21-D6Z21,2021-06-08T11:02:00,0.0008
2172,D6U21-D6Z21,2021-06-08T11:03:00,0.0008
2173,D6U21-D6Z21,2021-06-08T11:04:00,0.00085
2174,D6U21-D6Z21,2021-06-08T11:05:00,0.0009
2175,D6U21-D6Z21,2021-06-08T11:06:00,0.00095
2176,D6U21-D6Z21,2021-06-08T11:07:00,0.0009
2177,D6U21-D6Z21,2021-06-08T11:08:00,0.0009
2178,D6U21-D6Z21,2021-06-08T11:09:00,0.0009
2179,D6U21-D6Z21,2021-06-08T11:10:00,0.0009
2180,D6U21-D6Z21,2021-06-08T11:11:00,0.0008
2181,D6U21-D6Z21,2021-06-08T11:12:00,0.00075
2182,D6U21-D6Z21,2021-06-08T11:13:00,0.0009
2183,D6U21-D6Z21,2021-06-08T11:14:00,0.00075
2184,D6U21-D6Z21,2021-06-08T11:15:00,0.0007
2185,D6U21-D6Z21,2021-06-08T11:16:00,0.00065
2186,D6U21-D6Z21,2021-06-08T11:17:00,0.00065
2187,D6U21-D6Z21,2021-06-08T11:18:00,0.0007
2188,D6U21-D6Z21,2021-06-08T11:19:00,0.00065
2189,D6U21-D6Z21,2021-06-08T11:20:00,0.00045
2190,D6U21-D6Z21,2021-06-08T11:21:00,0.0005
2191,D6U21-D6Z21,2021-06-08T11:22:00,0.00045
2192,D6U21-D6Z21,2021-06-08T11:23:00,0.0004
2193,D6U21-D6Z21,2021-06-08T11:25:00,0.00055
2194,D6U21-D6Z21,2021-06-08T11:26:00,0.00055
2195,D6U21-D6Z21,2021-06-08T11:28:00,0.0006
2196,D6U21-D6Z21,2021-06-08T11:29:00,0.00055
2197,D6U21-D6Z21,2021-06-08T11:31:00,0.0006
2198,D6U21-D6Z21,2021-06-08T11:33:00,0.0006
2199,D6U21-D6Z21,2021-06-08T11:34:00,0.0006
2200,D6U21-D6Z21,2021-06-08T11:35:00,0.00055
2201,D6U21-D6Z21,2021-06-08T11:36:00,0.00055
2202,D6U21-D6Z21,2021-06-08T11:38:00,0.00055
2203,D6U21-D6Z21,2021-06-08T11:39:00,0.00045
2204,D6U21-D6Z21,2021-06-08T11:40:00,0.0005
2205,D6U21-D6Z21,2021-06-08T11:41:00,0.00045
2206,D6U21-D6Z21,2021-06-08T11:42:00,0.00045
2207,D6U21-D6Z21,2021-06-08T11:43:00,0.0005
2208,D6U21-D6Z21,2021-06-08T11:44:00,0.0003
2209,D6U21-D6Z21,2021-06-08T11:45:00,0.0001
2210,D6U21-D6Z21,2021-06-08T11:46:00,0.00005
2211,D6U21-D6Z21,2021-06-08T11:47:00,0
2212,D6U21-D6Z21,2021-06-08T11:48:00,-0.00005
2213,D6U21-D6Z21,2021-06-08T11:49:00,0
2214,D6U21-D6Z21,2021-06-08T11:50:00,0
2215,D6U21-D6Z21,2021-06-08T11:51:00,0
2216,D6U21-D6Z21,2021-06-08T11:52:00,-0.00005
2217,D6U21-D6Z21,2021-06-08T11:54:00,-0.00005
2218,D6U21-D6Z21,2021-06-08T11:55:00,0
2219,D6U21-D6Z21,2021-06-08T11:56:00,-0.00005
2220,D6U21-D6Z21,2021-06-08T11:57:00,0.0001
2221,D6U21-D6Z21,2021-06-08T11:58:00,0.00015
2222,D6U21-D6Z21,2021-06-08T11:59:00,0.00015
2223,D6U21-D6Z21,2021-06-08T12:00:00,0.0002
2224,D6U21-D6Z21,2021-06-08T12:01:00,0.0002
2225,D6U21-D6Z21,2021-06-08T12:02:00,0.0001
2226,D6U21-D6Z21,2021-06-08T12:03:00,-0.0003
2227,D6U21-D6Z21,2021-06-08T12:04:00,-0.00015
2228,D6U21-D6Z21,2021-06-08T12:05:00,-0.00015
2229,D6U21-D6Z21,2021-06-08T12:06:00,-0.00025
2230,D6U21-D6Z21,2021-06-08T12:07:00,-0.00025
2231,D6U21-D6Z21,2021-06-08T12:08:00,-0.0003
2232,D6U21-D6Z21,2021-06-08T12:09:00,-0.0001
2233,D6U21-D6Z21,2021-06-08T12:10:00,-0.00005
2234,D6U21-D6Z21,2021-06-08T12:11:00,-0.0001
2235,D6U21-D6Z21,2021-06-08T12:12:00,-0.0001
2236,D6U21-D6Z21,2021-06-08T12:13:00,-0.00015
2237,D6U21-D6Z21,2021-06-08T12:14:00,-0.0001
2238,D6U21-D6Z21,2021-06-08T12:16:00,-0.0002
2239,D6U21-D6Z21,2021-06-08T12:17:00,-0.00025
2240,D6U21-D6Z21,2021-06-08T12:18:00,-0.0003
2241,D6U21-D6Z21,2021-06-08T12:20:00,-0.00025
2242,D6U21-D6Z21,2021-06-08T12:24:00,-0.0003
2243,D6U21-D6Z21,2021-06-08T12:25:00,-0.00025
2244,D6U21-D6Z21,2021-06-08T12:26:00,-0.00025
2245,D6U21-D6Z21,2021-06-08T12:27:00,-0.00035
2246,D6U21-D6Z21,2021-06-08T12:28:00,-0.0004
2247,D6U21-D6Z21,2021-06-08T12:29:00,-0.0004
2248,D6U21-D6Z21,2021-06-08T12:30:00,-0.0003
2249,D6U21-D6Z21,2021-06-08T12:32:00,-0.0003
2250,D6U21-D6Z21,2021-06-08T12:34:00,-0.0003
2251,D6U21-D6Z21,2021-06-08T12:35:00,-0.00025
2252,D6U21-D6Z21,2021-06-08T12:39:00,-0.0002
2253,D6U21-D6Z21,2021-06-08T12:40:00,-0.00025
2254,D6U21-D6Z21,2021-06-08T12:41:00,-0.00025
2255,D6U21-D6Z21,2021-06-08T12:42:00,-0.00015
2256,D6U21-D6Z21,2021-06-08T12:43:00,-0.0001
2257,D6U21-D6Z21,2021-06-08T12:45:00,-0.00005
2258,D6U21-D6Z21,2021-06-08T12:48:00,-0.00005
2259,D6U21-D6Z21,2021-06-08T12:49:00,-0.0001
2260,D6U21-D6Z21,2021-06-08T12:50:00,0
2261,D6U21-D6Z21,2021-06-08T12:51:00,-0.00005
2262,D6U21-D6Z21,2021-06-08T12:52:00,-0.0001
2263,D6U21-D6Z21,2021-06-08T12:53:00,-0.0001
2264,D6U21-D6Z21,2021-06-08T12:54:00,-0.0001
2265,D6U21-D6Z21,2021-06-08T12:55:00,-0.0001
2266,D6U21-D6Z21,2021-06-08T12:58:00,-0.00015
2267,D6U21-D6Z21,2021-06-08T12:59:00,-0.00015
2268,D6U21-D6Z21,2021-06-08T13:01:00,-0.0002
2269,D6U21-D6Z21,2021-06-08T13:03:00,-0.00015
2270,D6U21-D6Z21,2021-06-08T13:04:00,-0.00015
2271,D6U21-D6Z21,2021-06-08T13:05:00,-0.0001
2272,D6U21-D6Z21,2021-06-08T13:06:00,0.00005
2273,D6U21-D6Z21,2021-06-08T13:08:00,0.00045
2274,D6U21-D6Z21,2021-06-08T13:09:00,0.0004
2275,D6U21-D6Z21,2021-06-08T13:10:00,0.00035
2276,D6U21-D6Z21,2021-06-08T13:12:00,0.00035
2277,D6U21-D6Z21,2021-06-08T13:13:00,0.00025
2278,D6U21-D6Z21,2021-06-08T13:14:00,0.00025
2279,D6U21-D6Z21,2021-06-08T13:15:00,0.00035
2280,D6U21-D6Z21,2021-06-08T13:16:00,0.00045
2281,D6U21-D6Z21,2021-06-08T13:17:00,0.0005
2282,D6U21-D6Z21,2021-06-08T13:18:00,0.00045
2283,D6U21-D6Z21,2021-06-08T13:19:00,0.00065
2284,D6U21-D6Z21,2021-06-08T13:20:00,0.0004
2285,D6U21-D6Z21,2021-06-08T13:21:00,0.0003
2286,D6U21-D6Z21,2021-06-08T13:22:00,0.00025
2287,D6U21-D6Z21,2021-06-08T13:23:00,0.0002
2288,D6U21-D6Z21,2021-06-08T13:25:00,0.0001
2289,D6U21-D6Z21,2021-06-08T13:26:00,0.00025
2290,D6U21-D6Z21,2021-06-08T13:27:00,0.0002
2291,D6U21-D6Z21,2021-06-08T13:29:00,0.0002
2292,D6U21-D6Z21,2021-06-08T13:30:00,0.0002
2293,D6U21-D6Z21,2021-06-08T13:31:00,0.0002
2294,D6U21-D6Z21,2021-06-08T13:32:00,0.0002
2295,D6U21-D6Z21,2021-06-08T13:33:00,0.0002
2296,D6U21-D6Z21,2021-06-08T13:34:00,0.00015
2297,D6U21-D6Z21,2021-06-08T13:35:00,0.00005
2298,D6U21-D6Z21,2021-06-08T13:36:00,0
2299,D6U21-D6Z21,2021-06-08T13:37:00,0.0001
2300,D6U21-D6Z21,2021-06-08T13:38:00,0.00005
2301,D6U21-D6Z21,2021-06-08T13:39:00,-0.00005
2302,D6U21-D6Z21,2021-06-08T13:40:00,-0.00005
2303,D6U21-D6Z21,2021-06-08T13:41:00,0
2304,D6U21-D6Z21,2021-06-08T13:42:00,0
2305,D6U21-D6Z21,2021-06-08T13:43:00,-0.0001
2306,D6U21-D6Z21,2021-06-08T13:44:00,-0.0002
2307,D6U21-D6Z21,2021-06-08T13:45:00,-0.0001
2308,D6U21-D6Z21,2021-06-08T13:46:00,-0.00015
2309,D6U21-D6Z21,2021-06-08T13:47:00,0.00005
2310,D6U21-D6Z21,2021-06-08T13:48:00,-0.0014
2311,D6U21-D6Z21,2021-06-08T13:49:00,-0.00125
2312,D6U21-D6Z21,2021-06-08T13:50:00,-0.0012
2313,D6U21-D6Z21,2021-06-08T13:51:00,-0.0013
2314,D6U21-D6Z21,2021-06-08T13:52:00,-0.00115
2315,D6U21-D6Z21,2021-06-08T13:53:00,-0.00115
2316,D6U21-D6Z21,2021-06-08T13:54:00,-0.0011
2317,D6U21-D6Z21,2021-06-08T13:55:00,-0.001
2318,D6U21-D6Z21,2021-06-08T13:56:00,-0.001
2319,D6U21-D6Z21,2021-06-08T13:57:00,-0.00095
2320,D6U21-D6Z21,2021-06-08T13:58:00,-0.00095
2321,D6U21-D6Z21,2021-06-08T13:59:00,-0.00095
2322,D6U21-D6Z21,2021-06-08T14:00:00,-0.00085
2323,D6U21-D6Z21,2021-06-08T14:01:00,-0.0009
2324,D6U21-D6Z21,2021-06-08T14:02:00,-0.00095
2325,D6U21-D6Z21,2021-06-08T14:04:00,-0.00095
2326,D6U21-D6Z21,2021-06-08T14:05:00,-0.001
2327,D6U21-D6Z21,2021-06-08T14:06:00,-0.001
2328,D6U21-D6Z21,2021-06-08T14:07:00,-0.001
2329,D6U21-D6Z21,2021-06-08T14:08:00,-0.00095
2330,D6U21-D6Z21,2021-06-08T14:10:00,-0.001
2331,D6U21-D6Z21,2021-06-08T14:11:00,-0.00105
2332,D6U21-D6Z21,2021-06-08T14:12:00,-0.00105
2333,D6U21-D6Z21,2021-06-08T14:13:00,-0.001
2334,D6U21-D6Z21,2021-06-08T14:14:00,-0.001
2335,D6U21-D6Z21,2021-06-08T14:15:00,-0.001
2336,D6U21-D6Z21,2021-06-08T14:17:00,-0.001
2337,D6U21-D6Z21,2021-06-08T14:20:00,-0.00095
2338,D6U21-D6Z21,2021-06-08T14:22:00,-0.001
2339,D6U21-D6Z21,2021-06-08T14:23:00,-0.001
2340,D6U21-D6Z21,2021-06-08T14:24:00,-0.0012
2341,D6U21-D6Z21,2021-06-08T14:25:00,-0.0012
2342,D6U21-D6Z21,2021-06-08T14:26:00,-0.0011
2343,D6U21-D6Z21,2021-06-08T14:27:00,-0.0011
2344,D6U21-D6Z21,2021-06-08T14:28:00,-0.00105
2345,D6U21-D6Z21,2021-06-08T14:29:00,-0.00105
2346,D6U21-D6Z21,2021-06-08T14:32:00,-0.00115
2347,D6U21-D6Z21,2021-06-08T14:33:00,-0.00115
2348,D6U21-D6Z21,2021-06-08T14:35:00,-0.0012
2349,D6U21-D6Z21,2021-06-08T14:37:00,-0.00125
2350,D6U21-D6Z21,2021-06-08T14:38:00,-0.00125
2351,D6U21-D6Z21,2021-06-08T14:39:00,-0.0013
2352,D6U21-D6Z21,2021-06-08T14:40:00,-0.0013
2353,D6U21-D6Z21,2021-06-08T14:41:00,-0.0013
2354,D6U21-D6Z21,2021-06-08T14:42:00,-0.00135
2355,D6U21-D6Z21,2021-06-08T14:43:00,-0.00125
2356,D6U21-D6Z21,2021-06-08T14:44:00,-0.0013
2357,D6U21-D6Z21,2021-06-08T14:45:00,-0.0014
2358,D6U21-D6Z21,2021-06-08T14:46:00,-0.00145
2359,D6U21-D6Z21,2021-06-08T14:47:00,-0.00145
2360,D6U21-D6Z21,2021-06-08T14:49:00,-0.0015
2361,D6U21-D6Z21,2021-06-08T14:50:00,-0.0014
2362,D6U21-D6Z21,2021-06-08T14:52:00,-0.0015
2363,D6U21-D6Z21,2021-06-08T14:53:00,-0.0014
2364,D6U21-D6Z21,2021-06-08T14:54:00,-0.00135
2365,D6U21-D6Z21,2021-06-08T14:55:00,-0.0016
2366,D6U21-D6Z21,2021-06-08T14:56:00,-0.0017
2367,D6U21-D6Z21,2021-06-08T14:57:00,-0.0017
2368,D6U21-D6Z21,2021-06-08T14:58:00,-0.0017
2369,D6U21-D6Z21,2021-06-08T14:59:00,-0.00165
2370,D6U21-D6Z21,2021-06-08T15:00:00,-0.00175
2371,D6U21-D6Z21,2021-06-08T15:01:00,-0.00165
2372,D6U21-D6Z21,2021-06-08T15:02:00,-0.0015
2373,D6U21-D6Z21,2021-06-08T15:06:00,-0.00145
2374,D6U21-D6Z21,2021-06-08T15:08:00,-0.00145
2375,D6U21-D6Z21,2021-06-08T15:10:00,-0.0014
2376,D6U21-D6Z21,2021-06-08T15:11:00,-0.00135
2377,D6U21-D6Z21,2021-06-08T15:12:00,-0.0013
2378,D6U21-D6Z21,2021-06-08T15:14:00,-0.00135
2379,D6U21-D6Z21,2021-06-08T15:17:00,-0.00135
2380,D6U21-D6Z21,2021-06-08T15:18:00,-0.0014
2381,D6U21-D6Z21,2021-06-08T15:19:00,-0.0014
2382,D6U21-D6Z21,2021-06-08T15:20:00,-0.00155
2383,D6U21-D6Z21,2021-06-08T15:21:00,-0.0015
2384,D6U21-D6Z21,2021-06-08T15:22:00,-0.00145
2385,D6U21-D6Z21,2021-06-08T15:24:00,-0.00155
2386,D6U21-D6Z21,2021-06-08T15:35:00,-0.0014
2387,D6U21-D6Z21,2021-06-08T15:36:00,-0.0013
2388,D6U21-D6Z21,2021-06-08T15:40:00,-0.0013
2389,D6U21-D6Z21,2021-06-08T15:45:00,-0.0013
2390,D6U21-D6Z21,2021-06-08T15:48:00,-0.00135
2391,D6U21-D6Z21,2021-06-08T15:49:00,-0.0015
2392,D6U21-D6Z21,2021-06-08T15:50:00,-0.00155
2393,D6U21-D6Z21,2021-06-08T15:56:00,-0.00165
2394,D6U21-D6Z21,2021-06-08T15:57:00,-0.00165
2395,D6U21-D6Z21,2021-06-08T15:58:00,-0.0017
2396,D6U21-D6Z21,2021-06-08T17:00:00,-0.00135
2397,D6U21-D6Z21,2021-06-08T17:02:00,-0.00155
2398,D6U21-D6Z21,2021-06-08T17:05:00,-0.00155
2399,D6U21-D6Z21,2021-06-08T17:07:00,-0.00155
2400,D6U21-D6Z21,2021-06-08T17:10:00,-0.0017
2401,D6U21-D6Z21,2021-06-08T17:13:00,-0.00155
2402,D6U21-D6Z21,2021-06-08T17:14:00,-0.00155
2403,D6U21-D6Z21,2021-06-08T17:17:00,-0.00155
2404,D6U21-D6Z21,2021-06-08T17:20:00,-0.00155
2405,D6U21-D6Z21,2021-06-08T17:37:00,-0.0014
2406,D6U21-D6Z21,2021-06-08T17:54:00,-0.00145
2407,D6U21-D6Z21,2021-06-08T17:56:00,-0.0015
2408,D6U21-D6Z21,2021-06-08T17:57:00,-0.00155
2409,D6U21-D6Z21,2021-06-08T17:58:00,-0.00165
2410,D6U21-D6Z21,2021-06-08T18:00:00,-0.00165
2411,D6U21-D6Z21,2021-06-08T18:03:00,-0.0017
2412,D6U21-D6Z21,2021-06-08T18:04:00,-0.00165
2413,D6U21-D6Z21,2021-06-08T18:06:00,-0.00165
2414,D6U21-D6Z21,2021-06-08T18:18:00,-0.00155
2415,D6U21-D6Z21,2021-06-08T18:23:00,-0.0015
2416,D6U21-D6Z21,2021-06-08T18:29:00,-0.0015
2417,D6U21-D6Z21,2021-06-08T18:32:00,-0.0014
2418,D6U21-D6Z21,2021-06-08T18:37:00,-0.0014
2419,D6U21-D6Z21,2021-06-08T18:40:00,-0.0014
2420,D6U21-D6Z21,2021-06-08T18:43:00,-0.0015
2421,D6U21-D6Z21,2021-06-08T18:49:00,-0.0015
2422,D6U21-D6Z21,2021-06-08T18:54:00,-0.0014
2423,D6U21-D6Z21,2021-06-08T18:57:00,-0.00145
2424,D6U21-D6Z21,2021-06-08T18:58:00,-0.0014
2425,D6U21-D6Z21,2021-06-08T18:59:00,-0.00145
2426,D6U21-D6Z21,2021-06-08T19:00:00,-0.00155
2427,D6U21-D6Z21,2021-06-08T19:01:00,-0.0014
2428,D6U21-D6Z21,2021-06-08T19:02:00,-0.0014
2429,D6U21-D6Z21,2021-06-08T19:05:00,-0.0014
2430,D6U21-D6Z21,2021-06-08T19:08:00,-0.0014
2431,D6U21-D6Z21,2021-06-08T19:10:00,-0.0014
2432,D6U21-D6Z21,2021-06-08T19:14:00,-0.00135
2433,D6U21-D6Z21,2021-06-08T19:17:00,-0.0014
2434,D6U21-D6Z21,2021-06-08T19:21:00,-0.00135
2435,D6U21-D6Z21,2021-06-08T19:23:00,-0.00125
2436,D6U21-D6Z21,2021-06-08T19:27:00,-0.00115
2437,D6U21-D6Z21,2021-06-08T19:28:00,-0.0011
2438,D6U21-D6Z21,2021-06-08T19:29:00,-0.00115
2439,D6U21-D6Z21,2021-06-08T19:31:00,-0.0012
